location_id,weekday_num,weekday,hour_day,average_count,median_count,sample_size
77,2,Tuesday,10,168.12,173.5,50
77,2,Tuesday,11,170.54,178,50
77,2,Tuesday,12,315.68,331.5,50
77,2,Tuesday,13,254.38,262.5,50
77,2,Tuesday,14,193.4,200,50
77,2,Tuesday,15,250.22,265,50
77,2,Tuesday,16,299.46,312,50
77,2,Tuesday,17,428.02,462.5,50
77,2,Tuesday,18,381.9,380,50
77,2,Tuesday,19,332.58,323.5,50
77,2,Tuesday,20,290.36,246,50
77,2,Tuesday,21,185.54,189,50
77,2,Tuesday,22,109.42,95.5,50
77,2,Tuesday,23,64.1,46,50
77,3,Wednesday,0,27.84,28.5,50
77,3,Wednesday,1,12.52,11,50
77,3,Wednesday,2,5.94,5,48
77,3,Wednesday,3,4.52,3.5,44
77,3,Wednesday,4,5.46,5,50
77,3,Wednesday,5,20.96,20,50
77,3,Wednesday,6,91.98,90,50
77,3,Wednesday,7,216.92,219,50
77,3,Wednesday,8,294.74,307,50
77,3,Wednesday,9,210.28,212.5,50
77,3,Wednesday,10,159.74,168,50
77,3,Wednesday,11,189.44,190,50
77,3,Wednesday,12,325.02,330.5,50
77,3,Wednesday,13,267.1,275,50
77,3,Wednesday,14,215.54,207.5,50
77,3,Wednesday,15,249.02,244.5,50
77,3,Wednesday,16,311.2,313,50
77,3,Wednesday,17,471.94,436.5,50
77,3,Wednesday,18,426.16,399.5,50
77,3,Wednesday,19,386.34,342,50
77,3,Wednesday,20,366.16,293,50
77,3,Wednesday,21,259.46,179,50
77,3,Wednesday,22,188.62,111.5,50
77,3,Wednesday,23,125.6,56,50
77,4,Thursday,0,82.74,27,50
77,4,Thursday,1,30.18,11,50
77,4,Thursday,2,9.43,5,49
77,4,Thursday,3,5.28,4,46
77,4,Thursday,4,5.42,5,50
77,4,Thursday,5,20.16,20,50
77,4,Thursday,6,84.08,87.5,50
77,4,Thursday,7,199.26,200.5,50
77,4,Thursday,8,286.44,298.5,50
77,4,Thursday,9,213.52,218.5,50
77,4,Thursday,10,180.8,170,51
77,4,Thursday,11,189.9,185,51
77,4,Thursday,12,334.37,333,51
77,4,Thursday,13,287.31,274,51
77,4,Thursday,14,218.53,216,51
77,4,Thursday,15,279.04,287,51
77,4,Thursday,16,320.06,329,51
77,4,Thursday,17,472.82,480,51
77,4,Thursday,18,467.96,449,51
77,4,Thursday,19,385.16,388,51
77,4,Thursday,20,308.96,306,51
77,4,Thursday,21,228.55,206,51
77,4,Thursday,22,191.59,125,51
77,4,Thursday,23,72.51,57,51
77,5,Friday,0,33.31,30,52
77,5,Friday,1,16.5,16.5,52
77,5,Friday,2,7.71,6,51
77,5,Friday,3,5.82,5,49
77,5,Friday,4,5.96,5,52
77,5,Friday,5,16.06,16.5,52
77,5,Friday,6,73.4,70.5,52
77,5,Friday,7,172.96,178.5,52
77,5,Friday,8,261.62,271.5,52
77,5,Friday,9,206.96,204.5,52
77,5,Friday,10,189.5,187.5,52
77,5,Friday,11,217.38,195.5,52
77,5,Friday,12,301.71,280,52
77,5,Friday,13,280.23,273.5,52
77,5,Friday,14,256.96,236,52
77,5,Friday,15,299.5,282.5,52
77,5,Friday,16,334.31,305,52
77,5,Friday,17,468.94,420.5,52
77,5,Friday,18,509.87,383.5,52
77,5,Friday,19,430.17,359.5,52
77,5,Friday,20,349.88,303.5,52
77,5,Friday,21,260.65,206,52
77,5,Friday,22,268.5,168,52
77,5,Friday,23,164.69,95.5,52
77,6,Saturday,0,49.3,43.5,50
77,6,Saturday,1,24.47,23,51
77,6,Saturday,2,11.38,11,50
77,6,Saturday,3,8.9,7,50
77,6,Saturday,4,6.66,5,50
77,6,Saturday,5,9.1,9,50
77,6,Saturday,6,31.27,30,51
77,6,Saturday,7,91.27,85,51
77,6,Saturday,8,149.94,153,51
77,6,Saturday,9,226.69,228,51
77,6,Saturday,10,301.84,284,51
77,6,Saturday,11,356.63,331,51
77,6,Saturday,12,385.25,314,51
77,6,Saturday,13,340.71,313,51
77,6,Saturday,14,352.57,318,51
77,6,Saturday,15,419.24,345,51
77,6,Saturday,16,510.67,401,51
77,6,Saturday,17,514.25,412,51
77,6,Saturday,18,608.67,457,51
77,6,Saturday,19,512.25,433,51
77,6,Saturday,20,375.75,301,51
77,6,Saturday,21,292.1,239,51
77,6,Saturday,22,372.75,195,51
77,6,Saturday,23,204.67,114,51
77,7,Sunday,0,53.59,46,51
77,7,Sunday,1,23.16,20,51
77,7,Sunday,2,13.16,11,50
77,7,Sunday,3,10.71,10,51
77,7,Sunday,4,7.14,6,50
77,7,Sunday,5,9.51,9,51
77,7,Sunday,6,31.94,27,51
77,7,Sunday,7,254.59,95,51
77,7,Sunday,8,271.16,179,51
77,7,Sunday,9,257.04,227,51
77,7,Sunday,10,332.29,301,51
77,7,Sunday,11,365.2,290,51
77,7,Sunday,12,397.59,298,51
77,7,Sunday,13,375.51,295,51
77,7,Sunday,14,404.61,295,51
77,7,Sunday,15,347,297,51
77,7,Sunday,16,366.76,299,51
77,7,Sunday,17,399.06,338,51
77,7,Sunday,18,467.39,359,51
77,7,Sunday,19,364.65,282,51
77,7,Sunday,20,309.55,225,51
77,7,Sunday,21,221.41,157,51
77,7,Sunday,22,127.53,91,51
77,7,Sunday,23,59.06,48,51
78,1,Monday,0,9.93,10,28
78,1,Monday,1,4.75,4,28
78,1,Monday,2,2.44,2,25
78,1,Monday,3,2.19,2,16
78,1,Monday,4,2.05,1,22
78,1,Monday,5,3.08,2,26
78,1,Monday,6,26.11,28,28
78,1,Monday,7,79.18,78.5,28
78,1,Monday,8,150.68,141,28
78,1,Monday,9,81.46,79,28
78,1,Monday,10,76.36,62.5,28
78,1,Monday,11,78.43,64,28
78,1,Monday,12,90.71,86.5,28
78,1,Monday,13,88.21,77.5,28
78,1,Monday,14,95.21,91,28
78,1,Monday,15,103.96,103,28
78,1,Monday,16,171.21,168.5,28
78,1,Monday,17,254.29,261.5,28
78,1,Monday,18,107.18,115.5,28
78,1,Monday,19,57.46,68.5,28
78,1,Monday,20,30.25,23.5,28
78,1,Monday,21,15.32,14,28
78,1,Monday,22,11.86,10.5,28
78,1,Monday,23,9.5,7.5,28
78,2,Tuesday,0,8.54,7,28
78,2,Tuesday,1,3.74,3,27
78,2,Tuesday,2,2.83,2,24
78,2,Tuesday,3,2.2,2,20
78,2,Tuesday,4,2.05,2,19
78,2,Tuesday,5,2.96,2,24
78,2,Tuesday,6,23.11,22.5,28
78,2,Tuesday,7,92.96,97,28
78,2,Tuesday,8,174.43,175.5,28
78,2,Tuesday,9,96.64,97.5,28
78,2,Tuesday,10,73.96,71,28
78,2,Tuesday,11,81.04,80,28
78,2,Tuesday,12,96.04,93.5,28
78,2,Tuesday,13,90.25,90,28
78,2,Tuesday,14,94.39,93.5,28
78,2,Tuesday,15,114.39,117.5,28
78,2,Tuesday,16,176.54,182.5,28
78,2,Tuesday,17,268.36,293,28
78,2,Tuesday,18,132.14,125,28
78,2,Tuesday,19,64.18,74.5,28
78,2,Tuesday,20,34.79,30.5,28
78,2,Tuesday,21,15.89,14,28
78,2,Tuesday,22,14.93,13,28
78,2,Tuesday,23,16.54,8.5,28
78,3,Wednesday,0,9.11,9,28
78,3,Wednesday,1,5.36,4,25
78,3,Wednesday,2,2.33,2,24
78,3,Wednesday,3,2.12,2,24
78,3,Wednesday,4,2.06,2,18
78,3,Wednesday,5,4.07,3.5,28
78,3,Wednesday,6,28.32,31,28
78,3,Wednesday,7,88.82,88.5,28
78,3,Wednesday,8,168.61,172,28
78,3,Wednesday,9,97,97,28
78,3,Wednesday,10,78.68,79.5,28
78,3,Wednesday,11,88.86,82.5,28
78,3,Wednesday,12,97.75,93.5,28
78,3,Wednesday,13,94.18,88,28
78,3,Wednesday,14,99.61,96,28
78,3,Wednesday,15,118.18,116.5,28
78,3,Wednesday,16,183.82,185.5,28
78,3,Wednesday,17,292.89,289.5,28
78,3,Wednesday,18,141.57,159.5,28
78,3,Wednesday,19,93.68,77.5,28
78,3,Wednesday,20,80.82,29.5,28
78,3,Wednesday,21,83.29,17,28
78,3,Wednesday,22,77.14,13,28
78,3,Wednesday,23,103.96,9,27
78,4,Thursday,0,66.39,8,28
78,4,Thursday,1,13.86,5,28
78,4,Thursday,2,5.59,3,27
78,4,Thursday,3,3.79,1,19
78,4,Thursday,4,2.9,1.5,20
78,4,Thursday,5,3.84,3,25
78,4,Thursday,6,25.5,26,28
78,4,Thursday,7,88,85,28
78,4,Thursday,8,164.75,160.5,28
78,4,Thursday,9,100.96,96,28
78,4,Thursday,10,82.39,80.5,28
78,4,Thursday,11,87.96,83.5,28
78,4,Thursday,12,104.82,96,28
78,4,Thursday,13,102.29,99,28
78,4,Thursday,14,103.07,97,28
78,4,Thursday,15,122.46,117,28
78,4,Thursday,16,178.86,180.5,28
78,4,Thursday,17,276.82,275.5,28
78,4,Thursday,18,142.21,156,28
78,4,Thursday,19,65.71,77,28
78,4,Thursday,20,37.11,38,28
78,4,Thursday,21,27.64,24,28
78,4,Thursday,22,19,15.5,28
78,4,Thursday,23,13.75,13,28
78,5,Friday,0,9.62,10,29
78,5,Friday,1,6.97,5,29
78,5,Friday,2,3.4,3,25
78,5,Friday,3,2.52,2,25
78,5,Friday,4,2.12,2,25
78,5,Friday,5,3.08,2.5,26
78,5,Friday,6,23.28,21,29
78,5,Friday,7,65.59,67,29
78,5,Friday,8,114.72,113,29
78,5,Friday,9,85.48,91,29
78,5,Friday,10,80.55,77,29
78,5,Friday,11,88.64,87.5,28
78,5,Friday,12,97.36,89.5,28
78,5,Friday,13,101.82,96,28
78,5,Friday,14,104.43,103,28
78,5,Friday,15,121.11,118,28
78,5,Friday,16,146.5,148,28
78,5,Friday,17,163.96,176.5,28
78,5,Friday,18,100.82,106.5,28
78,5,Friday,19,65.11,76.5,28
78,5,Friday,20,35.64,30.5,28
78,5,Friday,21,18.57,16.5,28
78,5,Friday,22,29,17.5,28
78,5,Friday,23,49.68,17,28
78,6,Saturday,0,10.59,9,27
78,6,Saturday,1,8.14,8,28
78,6,Saturday,2,4.61,3.5,28
78,6,Saturday,3,3.12,2,24
78,6,Saturday,4,2.7,2.5,20
78,6,Saturday,5,2.61,2,23
78,6,Saturday,6,18.82,20,28
78,6,Saturday,7,55.21,53.5,28
78,6,Saturday,8,91.11,93.5,28
78,6,Saturday,9,112.11,114,28
78,6,Saturday,10,145.61,144.5,28
78,6,Saturday,11,150,155,28
78,6,Saturday,12,145.61,147.5,28
78,6,Saturday,13,137.43,141,28
78,6,Saturday,14,134.29,138.5,28
78,6,Saturday,15,128.61,123,28
78,6,Saturday,16,125.11,120,28
78,6,Saturday,17,107.43,101.5,28
78,6,Saturday,18,94,84,28
78,6,Saturday,19,66.43,72.5,28
78,6,Saturday,20,38.18,38,28
78,6,Saturday,21,33.14,22,28
78,6,Saturday,22,60.43,23,28
78,6,Saturday,23,88.54,20.5,28
78,7,Sunday,0,14.61,13,28
78,7,Sunday,1,8.7,8,27
78,7,Sunday,2,6.22,6,27
78,7,Sunday,3,4.96,5,27
78,7,Sunday,4,3.2,3,25
78,7,Sunday,5,3.46,2,24
78,7,Sunday,6,16.18,14.5,28
78,7,Sunday,7,60.21,59.5,28
78,7,Sunday,8,93.89,91,28
78,7,Sunday,9,134.14,135.5,28
78,7,Sunday,10,150.11,154,28
78,7,Sunday,11,147.32,154,28
78,7,Sunday,12,142.46,139,28
78,7,Sunday,13,137.54,142.5,28
78,7,Sunday,14,124.93,115,28
78,7,Sunday,15,116.39,110.5,28
78,7,Sunday,16,104.07,96.5,28
78,7,Sunday,17,88.82,81.5,28
78,7,Sunday,18,66.61,67.5,28
78,7,Sunday,19,52.93,53.5,28
78,7,Sunday,20,31.89,29.5,28
78,7,Sunday,21,18.21,18.5,28
78,7,Sunday,22,10.82,9.5,28
78,7,Sunday,23,10.75,9,28
79,1,Monday,0,100.31,80,52
79,1,Monday,1,50.5,44,52
79,1,Monday,2,34.12,29.5,52
79,1,Monday,3,28.71,26,52
79,1,Monday,4,24.42,22,52
79,1,Monday,5,41.37,40.5,52
79,1,Monday,6,107.15,110,52
79,1,Monday,7,235.75,243,52
79,1,Monday,8,551.06,565,52
79,1,Monday,9,482.58,472.5,52
79,1,Monday,10,593.31,551.5,52
79,1,Monday,11,682.73,643,52
79,1,Monday,12,806.9,754.5,52
79,1,Monday,13,817.85,780.5,52
79,1,Monday,14,804.1,759,52
79,1,Monday,15,768.4,744.5,52
79,1,Monday,16,840.85,832.5,52
79,1,Monday,17,998.62,977,52
79,1,Monday,18,715.77,658.5,52
79,1,Monday,19,483.5,449.5,52
79,1,Monday,20,428.65,373.5,52
79,1,Monday,21,398.29,332.5,52
79,1,Monday,22,296.79,238,52
79,1,Monday,23,152.79,127.5,52
79,2,Tuesday,0,82.63,69,52
79,2,Tuesday,1,35.21,32,52
79,2,Tuesday,2,23,20.5,52
79,2,Tuesday,3,20.83,20,52
79,2,Tuesday,4,20.13,19,52
79,2,Tuesday,5,45.37,46,52
79,2,Tuesday,6,127.85,130.5,52
79,2,Tuesday,7,294.75,311.5,52
79,2,Tuesday,8,663.04,678.5,52
79,2,Tuesday,9,545.29,526,52
79,2,Tuesday,10,567.62,542.5,52
79,2,Tuesday,11,635.1,608.5,52
79,2,Tuesday,12,757.19,745,52
79,2,Tuesday,13,795.37,782.5,52
79,2,Tuesday,14,770.52,749.5,52
79,2,Tuesday,15,792.38,765.5,52
79,2,Tuesday,16,890.9,890,52
79,2,Tuesday,17,1145.94,1157.5,52
79,2,Tuesday,18,787.79,758.5,52
79,2,Tuesday,19,546.77,516.5,52
79,2,Tuesday,20,472.06,420.5,52
79,2,Tuesday,21,474.62,398,52
79,2,Tuesday,22,391.56,312.5,52
79,2,Tuesday,23,235.77,184.5,52
79,3,Wednesday,0,97.92,83,52
79,3,Wednesday,1,45.02,42,52
79,3,Wednesday,2,24.69,20.5,52
79,3,Wednesday,3,21.75,20.5,52
79,3,Wednesday,4,18.75,18,52
79,3,Wednesday,5,46.75,45.5,52
79,3,Wednesday,6,132.4,134.5,52
79,3,Wednesday,7,298.5,298.5,52
79,3,Wednesday,8,690.52,701,52
79,3,Wednesday,9,555.81,542,52
79,3,Wednesday,10,573.62,555.5,52
79,3,Wednesday,11,678.62,659,52
79,3,Wednesday,12,808.04,810,52
79,3,Wednesday,13,831.71,812,52
79,3,Wednesday,14,798.81,771.5,52
79,3,Wednesday,15,811.6,799,52
79,3,Wednesday,16,944.88,924,52
79,3,Wednesday,17,1207.19,1194,52
79,3,Wednesday,18,865.48,867.5,52
79,3,Wednesday,19,578.42,556.5,52
79,3,Wednesday,20,500.85,485.5,52
79,3,Wednesday,21,513.17,462,52
79,3,Wednesday,22,495.6,380.5,52
79,3,Wednesday,23,297.69,224,52
79,4,Thursday,0,110.56,92.5,52
79,4,Thursday,1,47.15,40.5,52
79,4,Thursday,2,35.35,28,52
79,4,Thursday,3,32.06,24.5,52
79,4,Thursday,4,27.52,21.5,52
79,4,Thursday,5,47.54,46,52
79,4,Thursday,6,128.04,129,52
79,4,Thursday,7,296,309,52
79,4,Thursday,8,678.87,702,52
79,4,Thursday,9,592.04,577,52
79,4,Thursday,10,597.77,584,52
79,4,Thursday,11,696.65,669,52
79,4,Thursday,12,821.77,806,52
79,4,Thursday,13,832.67,821,52
79,4,Thursday,14,809.04,807,52
79,4,Thursday,15,844.85,806.5,52
79,4,Thursday,16,965.98,935,52
79,4,Thursday,17,1262.1,1217.5,52
79,4,Thursday,18,955.48,960.5,52
79,4,Thursday,19,653.23,634.5,52
79,4,Thursday,20,560.4,530,52
79,4,Thursday,21,607.92,521,52
79,4,Thursday,22,618.88,464,52
79,4,Thursday,23,357.65,299,52
79,5,Friday,0,144.42,120,53
79,5,Friday,1,65.09,55,53
79,5,Friday,2,38.26,32,53
79,5,Friday,3,31.58,30,53
79,5,Friday,4,27.6,25,53
79,5,Friday,5,48.38,46,53
79,5,Friday,6,110.53,111,53
79,5,Friday,7,227.79,227,53
79,5,Friday,8,520.26,526,53
79,5,Friday,9,535.38,498,53
79,5,Friday,10,628.89,595,53
79,5,Friday,11,735.72,704,53
79,5,Friday,12,835.13,840,53
79,5,Friday,13,862.94,861,53
79,5,Friday,14,888.66,860,53
79,5,Friday,15,883.11,857,53
79,5,Friday,16,1000.3,997,53
79,5,Friday,17,1228.72,1228,53
79,5,Friday,18,1118.26,1077,53
79,5,Friday,19,851.47,803,53
79,5,Friday,20,705.57,637,53
79,5,Friday,21,737.83,671,53
79,5,Friday,22,852.89,768,53
79,5,Friday,23,591.7,567,53
79,6,Saturday,0,292.33,269,52
79,6,Saturday,1,174.15,156,52
79,6,Saturday,2,120.85,105.5,52
79,6,Saturday,3,94.44,75,52
79,6,Saturday,4,77.29,58,52
79,6,Saturday,5,52.06,42.5,52
79,6,Saturday,6,76.92,69.5,52
79,6,Saturday,7,160.98,131,52
79,6,Saturday,8,263.12,231.5,52
79,6,Saturday,9,463.62,399,52
79,6,Saturday,10,717.06,654.5,52
79,6,Saturday,11,923.75,878.5,52
79,6,Saturday,12,1031,1012.5,52
79,6,Saturday,13,1070.63,1057,52
79,6,Saturday,14,1110.25,1113,52
79,6,Saturday,15,1130.56,1112.5,52
79,6,Saturday,16,1143.54,1160,52
79,6,Saturday,17,1131.27,1135,52
79,6,Saturday,18,1121.9,1058,52
79,6,Saturday,19,996.63,943.5,52
79,6,Saturday,20,809.81,754.5,52
79,6,Saturday,21,793.17,750.5,52
79,6,Saturday,22,902.75,789,52
79,6,Saturday,23,645.44,595,52
79,7,Sunday,0,352.5,337.5,52
79,7,Sunday,1,223.04,219,52
79,7,Sunday,2,160.06,157,51
79,7,Sunday,3,113.56,111,52
79,7,Sunday,4,81.44,78,52
79,7,Sunday,5,80.75,68,52
79,7,Sunday,6,101.37,80,52
79,7,Sunday,7,136.56,122.5,52
79,7,Sunday,8,202.44,181,52
79,7,Sunday,9,390.21,350.5,52
79,7,Sunday,10,623.71,585.5,52
79,7,Sunday,11,863.96,827,52
79,7,Sunday,12,968.63,908,52
79,7,Sunday,13,999.15,963,52
79,7,Sunday,14,1029.44,975.5,52
79,7,Sunday,15,978.65,942,52
79,7,Sunday,16,974.33,906.5,52
79,7,Sunday,17,836.17,781.5,52
79,7,Sunday,18,733.27,676.5,52
79,7,Sunday,19,573.65,516.5,52
79,7,Sunday,20,465.23,419,52
79,7,Sunday,21,441.63,363.5,52
79,7,Sunday,22,374.46,278.5,52
79,7,Sunday,23,283.37,184,52
84,1,Monday,0,142.21,119.5,52
84,1,Monday,1,76.75,67,52
84,1,Monday,2,46,42,52
84,1,Monday,3,39.13,34,52
84,1,Monday,4,35.73,33,52
84,1,Monday,5,72.29,71.5,52
84,1,Monday,6,271.81,282.5,52
84,1,Monday,7,681.33,699.5,52
84,1,Monday,8,1412.9,1453,52
84,1,Monday,9,1159.35,1173,52
84,1,Monday,10,1179.52,1126.5,52
84,1,Monday,11,1420.08,1400.5,52
84,1,Monday,12,1969.15,1959.5,52
84,1,Monday,13,2062.31,2026.5,52
84,1,Monday,14,1884.94,1812,52
84,1,Monday,15,1992.85,1975.5,52
84,1,Monday,16,2247.25,2258.5,52
84,1,Monday,17,2727,2794.5,52
84,1,Monday,18,2086.04,2113.5,52
84,1,Monday,19,1504.67,1522.5,52
84,1,Monday,20,1248.96,1216.5,52
84,1,Monday,21,1020.25,937.5,52
84,1,Monday,22,659.87,606.5,52
84,1,Monday,23,241.52,215.5,52
84,2,Tuesday,0,104.98,95.5,52
84,2,Tuesday,1,56.02,54,52
84,2,Tuesday,2,38.19,37,52
84,2,Tuesday,3,30.1,28,52
84,2,Tuesday,4,30.63,29.5,52
84,2,Tuesday,5,72.9,71.5,52
84,2,Tuesday,6,327.63,335.5,52
84,2,Tuesday,7,825.04,846,52
84,2,Tuesday,8,1742.92,1778.5,52
84,2,Tuesday,9,1283.5,1266.5,52
84,2,Tuesday,10,1185.15,1154.5,52
84,2,Tuesday,11,1408.77,1384,52
84,2,Tuesday,12,2092.63,2095.5,52
84,2,Tuesday,13,2084.69,2093.5,52
84,2,Tuesday,14,1887.33,1859,52
84,2,Tuesday,15,2019.87,2018,52
84,2,Tuesday,16,2371.94,2377.5,52
84,2,Tuesday,17,3036.79,3075,52
84,2,Tuesday,18,2240.77,2278,52
84,2,Tuesday,19,1607.75,1567,52
84,2,Tuesday,20,1314.29,1298.5,52
84,2,Tuesday,21,1103.23,1018,52
84,2,Tuesday,22,738.98,687.5,52
84,2,Tuesday,23,307.79,265,52
84,3,Wednesday,0,118.08,106,52
84,3,Wednesday,1,60.12,59,52
84,3,Wednesday,2,37.19,36.5,52
84,3,Wednesday,3,29.83,30,52
84,3,Wednesday,4,32.02,33,51
84,3,Wednesday,5,76.83,78.5,52
84,3,Wednesday,6,321.98,330,52
84,3,Wednesday,7,827.48,859.5,52
84,3,Wednesday,8,1727.92,1769,52
84,3,Wednesday,9,1304.4,1317.5,52
84,3,Wednesday,10,1217.12,1200.5,52
84,3,Wednesday,11,1452.83,1457.5,52
84,3,Wednesday,12,2114.54,2111.5,52
84,3,Wednesday,13,2164.96,2172.5,52
84,3,Wednesday,14,1947.81,1949.5,52
84,3,Wednesday,15,2073.98,2066,52
84,3,Wednesday,16,2440.06,2455.5,52
84,3,Wednesday,17,3072.79,3112,52
84,3,Wednesday,18,2301.98,2309.5,52
84,3,Wednesday,19,1645.4,1601,52
84,3,Wednesday,20,1366.94,1350.5,52
84,3,Wednesday,21,1188.73,1100,52
84,3,Wednesday,22,907.37,771,52
84,3,Wednesday,23,442.92,306,52
84,4,Thursday,0,180.17,115,52
84,4,Thursday,1,97.4,64,52
84,4,Thursday,2,61,41,52
84,4,Thursday,3,45.67,32.5,52
84,4,Thursday,4,39.83,32.5,52
84,4,Thursday,5,80.4,82,52
84,4,Thursday,6,318.12,329,52
84,4,Thursday,7,799.29,842.5,52
84,4,Thursday,8,1720.87,1814.5,52
84,4,Thursday,9,1339.02,1363,52
84,4,Thursday,10,1230.21,1223.5,52
84,4,Thursday,11,1453.19,1421,52
84,4,Thursday,12,2075.65,2085.5,52
84,4,Thursday,13,2112.6,2141.5,52
84,4,Thursday,14,1940.04,1968,52
84,4,Thursday,15,2104.88,2091,52
84,4,Thursday,16,2397.85,2390.5,52
84,4,Thursday,17,3084.77,3166.5,52
84,4,Thursday,18,2391.62,2450,52
84,4,Thursday,19,1730.63,1710.5,52
84,4,Thursday,20,1496.08,1473.5,52
84,4,Thursday,21,1296.75,1203.5,52
84,4,Thursday,22,909.38,868,52
84,4,Thursday,23,412.5,383,52
84,5,Friday,0,164.62,147,53
84,5,Friday,1,88.87,86,53
84,5,Friday,2,53.89,51,53
84,5,Friday,3,41.85,39,53
84,5,Friday,4,37.6,35,53
84,5,Friday,5,73.57,72,53
84,5,Friday,6,272.96,283,53
84,5,Friday,7,622.08,648,53
84,5,Friday,8,1335.53,1424,53
84,5,Friday,9,1231.11,1244,53
84,5,Friday,10,1276.6,1239,53
84,5,Friday,11,1506.3,1457,53
84,5,Friday,12,1950.45,1954,53
84,5,Friday,13,2036.75,2045,53
84,5,Friday,14,2041.23,2046,53
84,5,Friday,15,2213.06,2205,53
84,5,Friday,16,2464,2453,53
84,5,Friday,17,2794.34,2809,53
84,5,Friday,18,2421.38,2433,53
84,5,Friday,19,1912.38,1870,53
84,5,Friday,20,1736.68,1709,53
84,5,Friday,21,1587.34,1520,53
84,5,Friday,22,1304.75,1249,53
84,5,Friday,23,775.09,711,53
84,6,Saturday,0,425.98,403,52
84,6,Saturday,1,261.15,244.5,52
84,6,Saturday,2,172.71,166,52
84,6,Saturday,3,121.42,113.5,52
84,6,Saturday,4,78.31,74,52
84,6,Saturday,5,59.44,54,52
84,6,Saturday,6,106.52,105,52
84,6,Saturday,7,285.5,274.5,52
84,6,Saturday,8,578.67,565.5,52
84,6,Saturday,9,1017.13,997.5,52
84,6,Saturday,10,1391.6,1372.5,52
84,6,Saturday,11,1732.9,1758,52
84,6,Saturday,12,2023.5,2063.5,52
84,6,Saturday,13,2194,2225,52
84,6,Saturday,14,2384.08,2402,52
84,6,Saturday,15,2479.5,2488,52
84,6,Saturday,16,2520.42,2565.5,52
84,6,Saturday,17,2379.35,2402,52
84,6,Saturday,18,2237.96,2232.5,52
84,6,Saturday,19,2011.25,1985.5,52
84,6,Saturday,20,1693.42,1669.5,52
84,6,Saturday,21,1525.48,1480,52
84,6,Saturday,22,1308.98,1261,52
84,6,Saturday,23,804.12,791,52
84,7,Sunday,0,498.33,483,52
84,7,Sunday,1,324.79,335,52
84,7,Sunday,2,227.08,227,51
84,7,Sunday,3,148.42,145.5,52
84,7,Sunday,4,103,101,52
84,7,Sunday,5,91.69,82.5,52
84,7,Sunday,6,124.73,120.5,52
84,7,Sunday,7,251.06,242,52
84,7,Sunday,8,436.02,432.5,52
84,7,Sunday,9,834.65,808.5,52
84,7,Sunday,10,1235.63,1206,52
84,7,Sunday,11,1582.38,1546,52
84,7,Sunday,12,1826.42,1773,52
84,7,Sunday,13,2001.88,1966.5,52
84,7,Sunday,14,2143.96,2152,52
84,7,Sunday,15,2173.12,2153,52
84,7,Sunday,16,2154.5,2163.5,52
84,7,Sunday,17,1993.56,1954.5,52
84,7,Sunday,18,1782.33,1743.5,52
84,7,Sunday,19,1483.58,1467,52
84,7,Sunday,20,1216.46,1139.5,52
84,7,Sunday,21,1051.67,955.5,52
84,7,Sunday,22,699.6,571,52
84,7,Sunday,23,350.02,286.5,52
85,1,Monday,0,2.42,2,43
85,1,Monday,1,1.38,1,16
85,1,Monday,2,1.36,1,22
85,1,Monday,3,1.11,1,18
85,1,Monday,4,1.85,1.5,40
85,1,Monday,5,7.92,8,51
85,1,Monday,6,24.81,25.5,52
85,1,Monday,7,78.6,82,52
85,1,Monday,8,162.98,178,52
85,1,Monday,9,131.08,133,52
85,1,Monday,10,130.12,134,52
85,1,Monday,11,139.69,139,52
85,1,Monday,12,186.71,191.5,52
85,1,Monday,13,160.37,152,52
85,1,Monday,14,123.77,123.5,52
85,1,Monday,15,166.29,174.5,52
85,1,Monday,16,143.9,145.5,52
85,1,Monday,17,175.35,171,52
85,1,Monday,18,144.1,143,52
85,1,Monday,19,92.02,90.5,52
85,1,Monday,20,50.69,50.5,52
85,1,Monday,21,24.25,22,52
85,1,Monday,22,11.75,11.5,52
85,1,Monday,23,4.78,4,51
85,2,Tuesday,0,2.43,2,42
85,2,Tuesday,1,2,2,13
85,2,Tuesday,2,1.2,1,10
85,2,Tuesday,3,1.27,1,11
85,2,Tuesday,4,1.56,1,41
85,2,Tuesday,5,8.83,8,52
85,2,Tuesday,6,28.69,28,52
85,2,Tuesday,7,100.29,102,52
85,2,Tuesday,8,187.21,195.5,52
85,2,Tuesday,9,137.79,138.5,52
85,2,Tuesday,10,129.75,126.5,52
85,2,Tuesday,11,145.62,143,52
85,2,Tuesday,12,187.35,185,52
85,2,Tuesday,13,158.31,153.5,52
85,2,Tuesday,14,124.15,124.5,52
85,2,Tuesday,15,182.83,188,52
85,2,Tuesday,16,155.42,157,52
85,2,Tuesday,17,198.83,200.5,52
85,2,Tuesday,18,165.94,166,52
85,2,Tuesday,19,99.04,98.5,52
85,2,Tuesday,20,56.87,52.5,52
85,2,Tuesday,21,31.75,30.5,52
85,2,Tuesday,22,17.15,16,52
85,2,Tuesday,23,6.96,5.5,52
85,3,Wednesday,0,2.67,2,45
85,3,Wednesday,1,1.39,1,18
85,3,Wednesday,2,1.43,1,14
85,3,Wednesday,3,1.07,1,14
85,3,Wednesday,4,2.07,2,45
85,3,Wednesday,5,7.63,7.5,52
85,3,Wednesday,6,30.79,32,52
85,3,Wednesday,7,96.04,96,52
85,3,Wednesday,8,181.56,190.5,52
